244	102.259590	27.892392	102.259590	27.892392	凉山
245	115.315098	36.924145	116.379714	35.925151	聊城
246	122.720403	41.542614	123.625581	40.81729	辽阳
247	124.991145	42.997748	125.698148	42.676127	辽源
248	100.029702	27.743617	101.27645	26.554593	丽江
249	98.828784	24.457006	100.330334	23.157817	临沧
250	103.198939	35.638662	103.268044	35.583393	临夏
251	94.3499854	29.666940	94.3499854	29.666940	林芝
252	118.860273	28.887297	120.395579	27.52384	丽水
253	115.882255	32.357454	117.185556	31.163133	六安
254	104.472805	26.690864	105.471306	25.667103	六盘水
255	104.49534	34.197854	105.836907	32.94512	陇南
256	111.139759	27.967661	112.446744	27.385339	娄底
257	105.25351	29.263667	105.850772	27.823531	泸州
258	110.514886	38.482795	112.202301	36.804826	吕梁
259	118.460933	31.760412	118.841717	31.301619	马鞍山
260	104.327359	32.471674	105.582992	30.754904	绵阳
261	110.404849	22.650336	111.46563	21.449098	茂名
262	103.36699	30.252427	104.169169	29.83681	眉山
263	115.454539	24.883277	116.852553	23.454526	梅州
264	129.001959	45.420996	131.182072	44.041415	牡丹江
268	105.479373	31.587689	106.576193	30.751227	南充
269	117.486883	27.963426	119.091492	26.623964	南平
270	111.082201	33.534292	113.025878	32.836492	南阳
271	92.0670183	31.480679	92.0670183	31.480679	那曲
272	104.632463	29.935173	105.327681	29.268346	内江
273	118.660584	27.512763	120.39923	26.369646	宁德
274	98.8599320	25.860676	98.8599320	25.860676	怒江
275	113.636201	27.889993	114.060617	27.01648	萍乡
276	121.637998	41.335806	122.394743	40.841562	盘锦
277	101.45992	27.024421	102.178648	26.20347	攀枝花
278	112.707621	34.107836	113.44712	33.484873	平顶山
279	105.733489	35.562497	107.746277	35.069503	平凉
280	99.452251	24.460681	101.901174	22.325497	普洱
281	118.49092	25.713915	119.230042	25.053504	莆田
282	114.932507	35.919685	115.871951	35.696678	濮阳
283	118.758721	40.502748	119.847554	39.527855	秦皇岛
284	122.885281	48.662952	126.26617	46.383991	齐齐哈尔
285	117.705987	25.652789	118.958588	24.579734	泉州
286	107.985352	26.583991	107.985352	26.583991	黔东南
287	107.523205	26.264535	107.523205	26.264535	黔南
288	104.900557	25.095148	104.900557	25.095148	黔西南
289	107.194948	36.471629	108.369722	35.401636	庆阳
290	112.042807	25.0414	113.853861	23.468499	清远
291	108.270946	22.600673	109.639257	21.944369	钦州
292	130.538763	45.847627	131.090256	45.7521	七台河
293	103.309031	26.764909	104.343527	24.771366	曲靖
294	118.081845	29.301739	119.259847	28.254359	衢州
295	88.860908	29.285666	88.904913	29.255774	日喀则
296	118.689735	35.82322	119.624361	35.118862	日照
297	120.126982	30.164718	121.202667	29.302511	绍兴
298	111.156999	34.805971	111.886659	34.727524	三门峡
299	116.522414	26.906991	118.443316	25.656836	三明
300	111.310981	30.732757	111.310981	30.732757	三峡
301	109.384501	18.416132	109.769729	18.229483	三亚
302	109.114179	34.097777	110.908147	33.326676	商洛
303	114.962395	34.721797	115.742618	34.220514	商丘
304	116.678804	29.37396	118.400345	28.31067	上饶
305	91.7506438	29.22902	91.7506438	29.22902	山南
306	116.330078	23.578391	117.10817	23.111913	汕头
307	114.964684	23.39007	116.076537	22.684986	汕尾
308	113.006124	25.384272	114.640283	23.954683	韶关
309	109.913295	27.580977	111.961598	26.10807	邵阳
310	109.710841	33.159334	111.527792	32.0434	十堰
311	106.133792	39.322546	106.791506	38.750922	石嘴山
312	131.133711	47.37498	134.034609	46.302415	双鸭山
313	112.160742	40.013313	113.407641	39.286448	朔州
314	123.424795	43.977771	125.415411	43.122629	四平
315	123.203113	45.230689	126.126453	44.18061	松原
316	125.326785	47.119049	127.009898	46.051661	绥化
317	105.184224	30.883586	105.73129	30.34785	遂宁
318	112.883264	32.318207	114.061397	31.451176	随州
319	118.066285	34.349254	119.12896	33.236448	宿迁
320	116.118597	36.335387	117.80316	35.737514	泰安
321	119.730153	33.156712	120.445246	31.97316	泰州
323	82.900243	46.762026	83.032716	46.7286	塔城
324	114.294121	30.596474	114.294121	30.596474	台北
325	104.80236	34.785044	105.965042	34.414857	天水
326	123.535791	43.211334	124.982287	42.052059	铁岭
327	108.930796	35.418257	109.136807	34.865865	铜川
328	125.450606	42.839122	126.229508	41.123239	通化
329	119.655145	45.551211	123.564387	42.651126	通辽
330	117.749008	30.994922	118.13736	30.806438	铜陵
331	109.184491	27.74655	109.211036	27.681007	铜仁
332	89.2660254	42.678924	89.2660254	42.678924	吐鲁番
334	121.228682	37.548982	122.634939	36.808387	威海
335	118.020532	31.467963	118.658458	30.722545	芜湖
337	108.978885	35.640246	110.586744	34.483494	渭南
338	104.246294	23.374086	104.246294	23.374086	文山
340	106.783951	39.819042	106.978462	39.257037	乌海
341	110.683871	42.859342	114.041895	40.274438	乌兰察布
342	102.48918	39.160932	103.150689	36.959074	武威
343	105.733214	38.207323	107.419808	36.838309	吴忠
344	110.61757	24.081424	111.345756	22.687053	梧州
345	112.250092	32.229168	112.250092	32.229168	襄阳
346	101.154484	37.041295	101.908638	36.427815	西宁
347	116.39132	34.920861	118.527394	33.820031	徐州
348	114.186124	22.293585	114.186124	22.293585	香港
349	112.055138	28.06314	113.079828	27.388547	湘潭
350	109.745745	28.31795	109.745745	28.31795	湘西
351	113.601088	30.164733	114.94753	29.244004	咸宁
352	107.783017	35.339187	109.169283	34.240444	咸阳
353	113.355116	31.694371	114.509552	30.506074	孝感
354	116.118500	44.489760	116.118500	44.489760	锡林郭勒
355	110.515267	25.735236	110.759239	25.604413	兴安
356	113.845895	37.788012	115.693832	36.795673	邢台
357	113.6313	35.468564	114.714707	34.961517	新乡
358	114.041498	32.476426	115.444134	31.615053	信阳
359	114.670674	27.862628	115.008138	27.795829	新余
360	111.042342	39.606756	113.94813	38.313054	忻州
361	100.803038	22.009433	100.803038	22.009433	西双版纳
362	118.141853	31.299182	119.607061	30.022229	宣城
363	113.487719	34.196548	114.241037	33.816124	许昌
364	119.532587	34.386114	120.782237	32.639618	盐城
366	110.677496	31.360811	111.991811	30.174842	宜昌
